748
19
772
1098
1168
780
82
623
337
181
821
29
619
1065
1046
230
493
278
501
450
908
879
331
524
272
1202
2
536
688
556
666
26
1262
795
108
573
121
297
654
391
309
587
9
749
995
823
1080
726
187
325
194
12
530
710
332
1056
453
409
143
1091
418
1001
494
235
383
390
836
1163
893
1251
400
1153
861
521
540
642
155
999
1165
34
162
652
1022
554
321
55
646
907
333
769
20
992
354
367
669
750
1255
140
545
427
1088
698
435
301
565
1113
697
1164
789
988
70
1184
924
356
645
454
864
1139
314
498
768
647
838
189
318
1031
229
839
960
762
83
279
739
1121
1173
1247
59
541
1032
812
931
472
1226
841
262
1183
50
738
275
104
361
139
346
255
844
899
239
585
1078
1123
499
692
468
846
127
110
863
282
1158
18
721
717
982
1172
606
1067
872
535
114
894
136
1193
1015
1162
531
1231
1179
330
439
996
928
1133
299
832
471
414
463
1066
898
510
638
157
259
716
1166
544
1142
622
1016
877
957
1235
1087
462
216
200
860
145
455
548
407
976
512
966
991
933
1152
504
558
1082
883
177
147
1106
590
102
617
457
728
734
1003
730
1054
1000
243
1258
406
296
1220
986
1160
1096
77
336
1274
128
1028
1074
312
1042
485
247
626
402
184
945
1075
1130
661
1079
270
546
89
742
1070
921
918
123
1250
747
1185
1170
1242
885
702
752
196
977
571
962
561
804
171
263
379
707
539
370
897
42
487
958
141
706
755
442
248
105
543
788
723
598
725
40
1190
174
912
99
798
786
884
223
46
64
151
1156
256
225
232
486
636
640
1073
621
1071
627
973
733
1222
1257
990
776
665
968
1264
953
1119
53
477
1102
843
107
264
163
579
265
61
552
644
1033
801
1019
430
1105
316
757
781
1180
165
126
1224
740
6
335
1218
113
828
920
62
631
624
154
663
803
1055
766
1229
456
777
537
754
586
771
1249
609
497
1041
158
610
1155
800
146
376
1167
847
117
1005
927
1114
1140
300
212
1201
437
237
25
484
334
649
694
1024
882
650
700
938
591
505
52
984
342
428
432
797
555
31
1187
460
1131
348
166
33
1277
382
1230
135
192
221
655
903
298
1169
731
464
952
1144
674
641
1
79
203
1177
289
1122
341
1261
258
280
129
1120
770
343
1227
950
842
858
1276
1013
398
1145
713
533
917
584
483
60
226
474
1189
525
1009
705
671
22
840
490
611
80
1212
479
349
1002
213
1129
1023
395
231
696
451
635
1253
615
208
914
664
845
871
1104
4
583
825
656
1029
96
719
775
1111
969
1110
568
142
48
643
511
97
1244
1095
785
929
774
461
930
1132
396
1086
732
218
13
133
465
209
293
1196
352
369
849
1203
965
714
526
306
266
219
319
940
489
295
28
191
1248
951
1053
1233
224
317
1239
233
389
850
553
254
1037
764
981
315
522
269
329
425
1058
478
1068
831
946
1181
91
1207
875
1134
1093
819
987
1118
580
197
1236
1279
1268
84
605
1063
673
629
547
57
190
699
328
35
567
1034
1077
1271
32
601
495
767
729
873
473
1061
809
658
1051
890
851
760
868
574
913
1014
866
1025
1040
503
475
311
51
1035
47
712
292
589
433
1081
41
648
560
205
307
253
1100
250
887
1157
1094
862
249
686
125
138
183
937
201
834
440
290
1240
220
1069
420
419
1089
199
1260
150
68
816
170
508
445
1213
759
480
628
98
685
796
431
45
30
551
513
637
72
1116
517
1225
410
814
303
787
870
1221
173
500
633
575
1138
448
21
578
826
1272
202
596
919
1256
1018
778
1101
1045
682
703
421
562
1217
285
345
869
662
359
172
550
358
997
1084
773
195
222
273
397
805
362
429
1097
880
405
281
802
119
1161
90
639
217
811
603
736
779
65
758
241
902
824
388
1044
807
1017
88
941
156
1246
1143
934
745
1049
1007
1219
867
891
131
268
519
288
5
424
1127
438
581
16
198
791
372
1149
570
1204
441
374
1199
534
1109
417
228
132
274
1136
683
496
152
467
313
895
837
10
87
855
815
1020
1026
708
782
709
1205
1214
394
1124
159
905
1223
614
985
1027
350
271
684
466
672
1059
865
413
659
86
597
1269
1103
7
743
95
1064
491
604
73
680
291
436
909
1060
94
193
327
1216
751
896
1238
103
1043
1241
287
180
889
939
149
23
761
756
827
124
678
1194
178
961
304
793
1228
595
375
444
355
1265
1141
426
134
71
1050
1151
820
469
116
416
936
214
630
923
582
1125
1234
687
744
670
1254
691
488
613
1191
518
967
120
144
559
363
393
594
701
790
1006
246
322
746
667
1195
978
423
874
434
234
446
308
695
182
244
373
569
1182
1072
1039
24
67
602
993
75
1171
998
267
799
377
351
677
210
1011
175
63
926
972
876
1175
1008
576
188
783
1112
360
854
835
1243
449
85
1048
100
3
39
66
1188
502
1148
1092
284
36
829
1076
514
925
101
408
112
458
1036
1062
339
600
320
593
676
690
81
401
323
252
106
608
1126
76
979
932
257
888
881
392
852
176
481
443
364
943
980
371
115
1150
527
818
935
92
1154
1012
612
971
347
49
564
122
1209
1147
557
185
404
8
1047
1107
245
206
11
808
179
27
161
365
906
366
1117
948
970
167
1275
1210
528
718
324
954
1057
153
1200
515
859
387
679
261
886
618
1245
983
260
620
44
1267
1128
93
403
381
599
632
17
148
900
737
1211
922
806
1270
715
722
916
1030
1137
164
549
1010
1021
1174
1186
959
1115
186
711
240
378
447
833
305
37
1237
724
660
1108
482
878
109
1278
947
566
607
516
572
384
765
385
1085
727
69
509
634
974
492
964
207
459
944
1215
1083
470
236
956
784
538
668
0
532
283
380
43
1232
1052
616
111
476
975
817
592
563
1273
54
955
577
169
994
856
1252
763
1197
949
1259
286
1266
1038
15
542
38
1135
915
160
720
74
853
657
1176
848
1192
386
507
911
910
130
302
529
415
242
1208
753
294
56
344
